hashtags;timestamp;type;users_in_photo;user_id;likes
[u'alpinism', u'ocistimogore', u'razmere', u'hiking', u'mountains', u'autumn', u'peca', u'slovenia', u'igslovenia_mountains', u'hikingadventures', u'climbing', u'november', u'sundaymorning'];1447607207;image;0;1592663108;29
[u'alpinism', u'climbing', u'lasportiva', u'jura', u'ridge'];1447607168;image;0;1428614461;14
[u'discoveringlondon', u'climbing'];1447607167;image;0;348557178;36
[];1447607166;image;0;1467155643;2620
[u'climbing', u'santacoloma'];1447607142;image;1;437001154;23
[u'bukhan', u'mountain', u'korea', u'seoul', u'hiking', u'\uace0\ub824\ub300', u'koreauniversity', u'sunday', u'exchangestudent', u'climbing', u'friends'];1447607129;image;5;513244178;42
[u'wall', u'climbing', u'fun', u'today'];1447607123;image;2;1710570294;19
[u'irtimaasta', u'climbing'];1447607116;video;0;1690222831;3
[u'thephotolife', u'crusher', u'ropegun', u'visitmoab', u'climbing'];1447607113;image;1;291231697;204
[u'halfdome', u'camping', u'hiking', u'climbingisdangerous', u'visitcalifornia', u'adventures', u'backtothebeach', u'roadtrip', u'mountainhardwear', u'california', u'climbing', u'lonelyplanet', u'yosemite'];1447607112;image;0;658999603;16
[u'mountains', u'tatras', u'polishboy', u'highmountain', u'climbs', u'instapic', u'tatry', u'climbingmountains', u'instaclimbing', u'adrenaline', u'insta', u'tattooboy', u'climbing', u'tatrasmountains', u'instaboy', u'adrenalineaddicts', u'climbing_pictures_of_instagram', u'addicted', u'climber', u'instaphoto'];1447607096;image;0;2000849515;32
[u'fhsliv', u'climbing', u'brattkort'];1447607088;image;0;2259948056;13
[u'mountain', u'hiking', u'climbing'];1447607057;image;0;9547253;19
[u'climbing', u'sister', u'stairs', u'brother', u'loves'];1447607044;image;0;529490641;4
[u'climbing', u'lovemygirl', u'lifeisgood'];1447607027;video;0;7779948;5
[u'strava', u'cycling', u'roadbike', u'autumn', u'radar', u'flammerougeizmir', u'stravaturkey', u'climbing', u'flammerouge', u'canyonultimatecfsl', u'izmir', u'repost'];1447607013;image;0;1655861773;27
[u'rockclimbing', u'mtsthelena', u'climbing_pictures_of_instagram', u'climbing', u'sportclimbing', u'quartzite'];1447606958;video;0;2202849073;54
[u'mountains', u'climbing', u'winter', u'walk', u'windy', u'weather', u'ireland', u'fitness', u'home', u'trip'];1447606949;image;0;29219671;8
[u'climbing', u'wontstop', u'cantstop'];1447606924;image;0;203767031;6
[u'predarossa', u'climbing', u'valmasino'];1447606909;image;0;2268511735;4
[u'canaima', u'picofday', u'saltoangel', u'hiking', u'goprovzla', u'goprovenezuela', u'paradise', u'tepuy', u'trekking', u'climbing', u'home', u'maravilla', u'post', u'brasil', u'igersvenezuela', u'gransabana', u'ahoraletocaalturismo', u'venezuelamimejordestino', u'turismo', u'visitvenezuela', u'gopro', u'paraisosvenezolanos', u'cascada', u'ecoturismo', u'guyana', u'riotek', u'tierradegracia', u'islatortuga'];1447606880;image;0;1116718782;22
[u'vidasaudavel', u'30tododia', u'emagrecimento', u'climbing', u'emagrecer', u'escalada', u'emagrecadepoisdecasar'];1447606870;video;0;2214507240;17
[u'body', u'motivation', u'coach', u'inspire', u'selfdevelopment', u'bigrock', u'mind', u'focus', u'strength', u'determination', u'goals', u'learning', u'positivethinking', u'climbing', u'strong', u'rockclimbing', u'mindset', u'training', u'bouldering', u'pt', u'fit', u'positive', u'positivity', u'coaching', u'fitness', u'progress', u'redhotchillipeppers', u'exercise'];1447606858;video;0;2142509353;39
[u'mountain', u'walking', u'nature', u'needlesridge', u'lakedistrict', u'climbing', u'bluesky', u'exploring'];1447606855;image;0;196916446;52
[u'climbing'];1447606855;image;0;1284840270;10
[u'randonn\xe9e', u'climbblock', u'hikingworldwide', u'hiking', u'leplusbeaupaysdumonde', u'sentiment', u'tribesman', u'wild', u'climbing', u'france', u'libert\xe9'];1447606845;image;1;52392922;12
[u'living', u'bouldering', u'hiking', u'travel', u'albarracin', u'dinopolis', u'climbing', u'bizarre', u'turning30inspain', u'spain'];1447606842;image;1;646352436;22
[u'rockclimbing', u'bnw_magazine', u'hiking', u'nature', u'rei1440project', u'bnw_captures', u'bw_lover', u'climbing', u'shelfroad', u'blackandwhite', u'camping', u'bnw', u'bnw_divine', u'bw_perfect', u'rei', u'outdoors'];1447606836;image;1;1074142350;76
[u'climbing', u'thearch', u'london'];1447606834;image;0;482416238;7
[u'climbing', u'annikaerstadigh\xf8jere'];1447606832;image;2;25586046;47
[u'liverpoolstreet', u'gym', u'igfit', u'strength', u'london', u'shoreditch', u'martialarts', u'bodybuilding', u'climbing', u'londonpersonaltrainer', u'bodyweight', u'calisthenics', u'institutekravmagauk', u'bouldering', u'yoga', u'shoreditchpersonaltraining', u'kravmaga', u'physique', u'physicalculture', u'instafit', u'fitness', u'naturalbodybuilding', u'movementculture', u'exercise'];1447606818;image;0;1453117041;45
[u'southplatte', u'danhowell', u'pepethefrog', u'danandphilgames', u'youtube', u'dan', u'fandom', u'tumblr', u'danandphilshop', u'memequeen', u'dilhowlter', u'climbing', u'phillester', u'phanpage', u'ultrararepepe', u'isheclimberorishemodel', u'kawaii', u'danisnotonfire', u'youtubers', u'phan', u'dontsleepforphan', u'phil', u'pepe', u'danisnotinteresting', u'danandphil', u'amazingphil', u'aesthetic', u'lessamazingphil', u'howell'];1447606810;image;0;2237381635;11
[u'joshuatree', u'wildernessculture', u'geology', u'rei1440project', u'vscofilm', u'adventuretime', u'rockporn', u'neverstopexploring', u'nomad', u'nationalpark', u'climbing', u'vscogrid', u'vsconature', u'desert', u'vsco', u'jtnp', u'vscocam', u'vscogood', u'myfriends', u'gothefuckoutside', u'livefolk', u'liveauthentic', u'neature', u'eddyizm', u'livebetterstories'];1447606798;image;1;2407124;123
[u'climbing'];1447606780;image;0;144123294;18
[u'climbing', u'ifscwc'];1447606775;image;0;327015098;14
[u'lantana', u'life', u'outdoor', u'naturelover', u'nature', u'instalike', u'adventuretime', u'autumn', u'montura', u'cassin', u'fall', u'naturelovers', u'welcometonature', u'landscape', u'mountain', u'climbing', u'freedom', u'domenica', u'pezl', u'camp', u'instagood', u'sunday', u'warm', u'goodtime', u'happiness', u'arrampicata', u'picoftheday', u'photooftheday'];1447606718;image;3;2189434911;27
[u'rodent', u'pistachio', u'cute', u'squirrel', u'climbing'];1447606713;image;0;1374829223;40
[u'mountains', u'hiking', u'nature', u'awesome', u'outdoors', u'mountaineering', u'adventure', u'earth', u'climbing', u'landscape', u'alpine', u'alps', u'backpacking', u'travel', u'amazing', u'trekking', u'climb'];1447606712;image;0;522443211;131
[u'chickonapole', u'views', u'camera', u'takechances', u'pole', u'climbing', u'dare', u'girlonapole', u'crazypeople', u'intheway', u'panorama', u'nature', u'takingmattersintohand', u'crazyphotographer', u'wonderful', u'landscape', u'climbhigher'];1447606712;image;0;579395480;18
[u'camping', u'centraloregon', u'glamping', u'climbing', u'smithrock', u'bend'];1447606665;image;1;52216181;20
[u'sosolid', u'rocciadascalare', u'montagna', u'montain', u'top', u'arrampicare', u'roccia', u'climbers', u'arrampicata', u'climbing', u'climb', u'falesia'];1447606619;image;0;244996071;12
[u'trainer', u'boulder', u'shot', u'greatday', u'climbing_pictures_of_instagram', u'awesome', u'hard', u'olympus', u'melloblocco', u'dope', u'ig_sondrio', u'bestmountainartist', u'climbing', u'november', u'montagne_my_life', u'alp', u'bouldering', u'italy', u'top', u'nature', u'waltellina', u'sunday', u'granito', u'supernatural', u'mountain_world', u'climb', u'valmasino', u'alpen', u'blood'];1447606606;image;0;507630657;43
[u'rockclimbing', u'tracking', u'roadtrip', u'autumn', u'smithrockstatepark', u'rock', u'climbing', u'smithrock'];1447606600;image;1;35423217;30
[u'urban', u'urbex', u'park', u'explore', u'exploration', u'climbing', u'tower', u'holiday'];1447606563;image;0;990720587;10
[u'mountains', u'huesca', u'hiking', u'nature', u'benasque', u'pyrenees', u'pirineos', u'ribagorza', u'trekking', u'climbing', u'chill'];1447606557;image;0;24629422;40
[u'climbing', u'alwaystraining', u'fop', u'uiaa'];1447606554;image;0;358962542;57
[u'mountains', u'\u06a9\u0631\u0645\u0627\u0646\u0634\u0627\u0647', u'\u0627\u06cc\u0631\u0627\u0646_\u0631\u0627_\u0628\u0627\u06cc\u062f_\u062f\u06cc\u062f', u'\u06a9\u0648\u0647\u0646\u0648\u0631\u062f\u06cc', u'\u0637\u0628\u06cc\u0639\u062a', u'\u0645\u0647', u'\u0627\u0645\u0631\u0648\u0644\u0647', u'kermanshah', u'biston', u'climbing', u'iran', u'nature', u'\u0635\u062d\u0646\u0647', u'\u0628\u06cc\u0633\u062a\u0648\u0646', u'\u0627\u06cc\u0631\u0627\u0646', u'\u06a9\u0648\u0647\u0633\u062a\u0627\u0646'];1447606540;image;0;279384395;73
[u'life', u'montura', u'love', u'exploremore', u'hiking', u'explore', u'cliffanger', u'climbing', u'hardcore', u'weekend', u'mountain', u'livefolk', u'liveauthentic', u'daytrip', u'outdoors', u'adventure'];1447606531;image;1;25281294;21
[u'mountains', u'travel', u'autumn', u'likeforlike', u'adventure', u'goodpic', u'follow4follow', u'climbing', u'like4like', u'cool_pic', u'photooftheday'];1447606510;image;0;1678875429;85
[u'boulder', u'riodejaneiro', u'natureza', u'bouldering', u'nature', u'climbing', u'climb', u'escalada'];1447606475;image;0;1929276917;25
[u'mountains', u'outdoor', u'vscopoland', u'nature', u'instapic', u'tatry', u'tatras', u'outfit', u'autumn', u'mounteneering', u'adventure', u'tatramountains', u'igerspoland', u'naturelovers', u'climbing', u'instagram', u'voyage', u'tatrywysokie', u'travelphoto', u'polska', u'tpn', u'hikking', u'instamood', u'poland', u'travelphotography', u'trekking', u'hightatras', u'tatrymountains'];1447606451;image;0;2131531685;70
[u'maimol\xe0', u'climbing', u'urgeallenarsi', u'predore'];1447606446;image;0;1990838977;23
[u'nature', u'roswell', u'leavesandshit', u'getoutside', u'allenbrook', u'climbing', u'fall', u'vickerycreek'];1447606445;image;2;337064834;7
[u'beactive', u'sundaywalk', u'family', u'polar', u'qualitytime', u'goals', u'climbing', u'november', u'hardtop', u'g\xe5tur', u'soonwinter', u'mountain', u'havefun', u'vestfoldguide', u'm\xf8len', u'proud', u'happylife', u'polarv800', u'noexcuses', u'neverquit', u'larvik', u'sunset', u'hill', u'myson', u'vestfold', u'climb', u'norway', u'nopainnogain'];1447606440;image;0;188264811;14
[u'climbing', u'trailrunning'];1447606398;image;0;19394690;11
[u'climbing'];1447606392;image;0;2242253;18
[u'clouds', u'branches', u'apple', u'orchard', u'tree', u'leaves', u'sky', u'climbing', u'landscape', u'view'];1447606336;image;0;1638399135;22
[u'arrampicatasportiva', u'climbing', u'mantesca'];1447606328;image;0;260280797;6
[u'mixedclimbing', u'xdreams', u'climbing_pictures_of_instagram', u'climbing', u'drytooling', u'colife', u'theghetto'];1447606323;image;0;246110799;27
[u'waterproof', u'patagonia_me', u'adventure', u'patagonia', u'climbing', u'patagoniaactive', u'uae', u'sportswear', u'packable', u'dubaiadventures', u'climbg', u'mydubai', u'patagoniaclimb', u'adventures', u'outdoors', u'pants'];1447606321;image;0;1781231919;13
[u'aussicht', u'lasportiva', u'ichliebedasleben', u't4', u'kalkstein', u'solution', u'herbst', u'vwbus', u'sunset', u'sun', u'petzl', u'climbing', u'friends', u'crocs'];1447606301;image;0;234035587;21
[u'bouldering', u'frictionlabs', u'verve', u'peanutbutterpowered', u'notdefyinggravity', u'outdoors', u'belikos', u'climbing', u'hadablast', u'steep', u'perfectweather'];1447606279;image;0;1749032130;670
[u'rockclimbing', u'sivrida\u011f', u'rockclimbersofinstagram', u'climbing_pics_of_instagram', u'climbingtraining', u'climbing_photos_of_instagram', u'climb', u'climbing'];1447606274;image;0;1621107806;18
[u'rockgarden', u'bikefriends', u'mtblife', u'skillbikes', u'climbing', u'mtbvideooftheday', u'legpower'];1447606267;video;0;191142816;11
[u'zailiskiy', u'alatau', u'evening', u'hiking', u'mountains', u'countryside', u'instakaz', u'backpacking', u'kaztagram', u'hikingworldwide', u'autumn', u'peak', u'climbing', u'november', u'weekend', u'hikingtrail', u'city', u'molodejniy', u'sun', u'snow', u'ice', u'rocks', u'kazakhstan', u'pioneer', u'icy', u'sunset', u'unfiltered', u'hikingadventures', u'almaty'];1447606261;image;0;47588183;72
[u'boulder', u'rockclimbing', u'manitobaphotography', u'climbing_pictures_of_instagram', u'pegcity', u'girlswhoclimb', u'bestofwinnipeg', u'climb', u'winnipegphotography', u'manitoba', u'wpg', u'exploremb', u'iloveclimbing', u'prairiepump', u'climbing', u'bouldering', u'yoga', u'wpg365', u'exploremanitoba', u'climbinggym', u'exploreeverything', u'climber', u'ywg', u'winnipeg', u'gowpg', u'climblikeagirl', u'204', u'thepeg', u'verticaladventures'];1447606260;image;0;247941185;84
[u'sulfurmountain', u'mountains', u'instasun', u'folkindonesia', u'hiking', u'nature', u'mountpapandayan', u'phepskyfeet', u'traveling', u'instagunungindonesia', u'gunung', u'climbing', u'tegalalun', u'landscape', u'mountain', u'gunungpapandayan', u'exploreindonesia', u'sun', u'indonesia', u'garut', u'crater', u'sunrise', u'travelgram', u'sulfur', u'instatraveling', u'mountainphotography', u'peak'];1447606227;image;1;1506995032;39
[u'clickboom', u'climbing', u'estespark', u'colorado'];1447606209;image;3;49748250;35
[u'themountainiscalling', u'mountains', u'iloveclimbing', u'hiking', u'workhardsprayhard', u'mountainpeopleunite', u'ghostriverice', u'neverstopexploring', u'explore', u'adventure', u'lifeonourplanet', u'climbing', u'meetthemoment', u'climbing_is_my_passion', u'mountain', u'goatworthy', u'clymblife', u'explorealberta', u'grippedmagazine', u'greettheoutdoors', u'climbing_pictures_of_instagram', u'liveauthentic', u'iceclimbing', u'climber', u'explorecanada', u'ventureout'];1447606203;image;0;273877343;245
[u'dronepics', u'droning', u'droneracing', u'gimbal', u'droneandclimb', u'dronepilot', u'phantom2', u'dronefly', u'goprodrone', u'droner', u'drones', u'goprooftheday', u'climbing', u'phantom', u'dronesheroes', u'dronegear', u'zenmuse', u'droneoftheday', u'goprodroneclub', u'dronelife', u'gopro', u'drone', u'dron', u'hero3', u'dronevideo', u'dronestagram', u'livingclimbing', u'climber'];1447606143;video;0;2157894925;72
[u'mountains', u'run', u'waterfall', u'green', u'forest', u'trekking', u'climbing', u'happy'];1447606120;image;0;1395884647;72
[u'aerialyoga', u'climbing'];1447606096;image;0;2261453407;7
[u'boulder', u'6a', u'bnw_society', u'cantabriainfinita', u'bnw_captures', u'bnw_life', u'barcenadepiedeconcha', u'cantabria', u'climbing', u'sport', u'escalada', u'canonphotography', u'canon_photos', u'sportclimbing', u'texture', u'spain', u'rock', u'nice'];1447606073;image;0;2041803645;23
[u'climbing', u'\u6500\u5ca9\u738b\u4e0d\u662f\u6211', u'redhand', u'\u502a\u502a\u6500\u5ca9\u738b'];1447606067;image;3;1897629;64
[u'outdoor', u'perlengkapanoutdoor', u'hiking', u'grosirbuff', u'adventure', u'outdoormurah', u'jualanoutdoor', u'jualbuffjogja', u'outdoorjogja', u'traveling', u'buffmurah', u'climbing', u'jualbuff', u'buffmotif', u'persewaanoutdoor', u'mountain', u'masker', u'alatgunung', u'persewaanoutdoorjogja', u'pattern', u'dreamoutdoor', u'traveller', u'outdoorstuff', u'buffkeren', u'jualalatgunung', u'jualbarangoutdoor', u'rentaloutdoor', u'buff'];1447606032;image;0;1979792346;13
[u'kaskhelmets', u'hills', u'shimano', u'funtimes', u'roadride', u'kask', u'duraace', u'climbing', u'road'];1447606025;image;2;593792454;15
[u'kksporty', u'klatremus', u'fitfam', u'instafit', u'funkyandfit', u'sundayfunday', u'instaclimbing', u'treningsforum', u'monkeybusiness', u'climbing', u'shapeupnorge', u'instadaily', u'flexfitno', u'wallclimbing', u'getinspired_no', u'xlife_no', u'instagood', u'klatring', u'aldrigvila', u'aktivhverdag', u'aktivejenter', u'instafun', u'treningsglede'];1447606016;video;0;1475829467;74
[u'climbing', u'sunday', u'petrela', u'hiking'];1447605953;image;0;1677177612;64
[u'climbing', u'rockclimbing', u'kaynaklar', u'coffee', u'rock'];1447605948;image;0;2213492158;26
[u'gold3', u'menk\xe4\xe4t\xf6ihin', u'leagueoflegends', u'soonatplatinum', u'climbing', u'muna', u'nopainnogain'];1447605938;video;0;1061951838;12
[u'climbing', u'sport', u'littlepeople'];1447605938;image;0;34813763;6
[u'love', u'buriedalive', u'climbinglife', u'climboutside', u'goodvibes', u'boulderinglife', u'v7', u'climbing', u'chalkmatters', u'redrock', u'firstpullout', u'bouldering', u'frictionlabs', u'nevadaclimbing', u'unicorndust', u'sandstone', u'send', u'asana', u'liveoutdoors', u'climbyourimpossible', u'lasvegasclimbing'];1447605932;video;0;484943331;104
[u'tri', u'triathlon', u'sport', u'spiderman', u'darebike', u'ridea', u'triathlontrainning', u'daretobe', u'ironman', u'bikegirl', u'climb', u'rideaivy', u'climbing', u'dare', u'crosstraining'];1447605915;image;0;2270594797;12
[u'body', u'climbingwall', u'climbinglife', u'climbing_pictures_of_instagram', u'freedom', u'mountainporn', u'rockclimbling', u'bulder', u'adventure', u'climbing', u'buldering', u'nature'];1447605817;image;0;592268484;35
[u'\u8036\u7a4c\u5149', u'hiking', u'\u96f2\u9699\u5149', u'\u884c\u5c71', u'juses', u'\u722c\u5c71', u'climbing', u'\u897f\u8ca2', u'ray'];1447605804;image;0;42637940;14
[u'climbing', u'amazing', u'20'];1447605783;image;0;276237718;18
[u'etsy', u'barbell', u'skincare', u'trainsmart', u'bodybuilding', u'garagegym', u'recover', u'trainhard', u'squat', u'crossfit', u'contest', u'wod', u'gym', u'snatch', u'mdusa', u'rogue', u'weightlifting', u'giveaway', u'hands', u'climbing', u'strong', u'usaw', u'training', u'natural', u'cleanandjerk', u'invictus', u'aohscontest', u'grind', u'fitness', u'powerlifting'];1447605772;image;0;2267419956;19
[u'srbnyc', u'bouldering', u'lasportiva', u'steeprockbouldering', u'climbhard', u'iclimbnyc', u'dyno', u'climbing', u'steeprockers', u'v5'];1447605755;video;0;23170060;41
[u'elchorro', u'malaga', u'relax', u'sun', u'summernotsummer', u'chat', u'climbing', u'november', u'bluesky', u'spain', u'villa'];1447605745;image;6;35686285;8
[u'climbing', u'nofear'];1447605718;image;0;199324518;15
[u'kletterger\xfcst', u'bestfriend', u'blackandwhite', u'\xe4ffliontour', u'midnight', u'high', u'augeringbisanbode', u'climbing'];1447605708;image;0;36245461;15
[u'goodday', u'climbing', u'gogogo'];1447605702;image;0;1931799403;55
[u'rockclimbing', u'love', u'weekendwarriors', u'utahisrad', u'thankgodfordrysuits', u'canyoneering', u'dirtbagdreams', u'crazy', u'justgoclimb', u'getoutside', u'subway', u'weexploreutah', u'climbing', u'myguy', u'zionnp'];1447605675;image;0;173870122;35
[u'mountains', u'climbing', u'brotherhood', u'memories', u'precious', u'ontop'];1447605667;image;0;1593108005;12
[u'swimbikerun', u'corrida', u'triteam', u'running', u'stout', u'sundayrunday', u'climbing', u'friends', u'p3top', u'landscape', u'mountain', u'triathlon', u'sun', u'ig', u'subida', u'maratona', u'superbock'];1447605656;image;5;43992079;31
[u'climbing', u'rockclimbing', u'bouldering', u'horsepens40', u'flatlanders'];1447605619;image;0;20289281;62
[u'pleasestartrunningafter1', u'climbing', u'walking'];1447605586;video;0;13170369;29
[u'mountains', u'hiking', u'laketahoe', u'high', u'fivelakes', u'california', u'kanye', u'climbing', u'vsco', u'optoutside', u'winter', u'usa', u'snow', u'fivelakestrail', u'travelgram', u'kanyewest', u'vscocam', u'winteriscoming'];1447605559;image;0;2270533694;23
[u'dronepics', u'droning', u'droneracing', u'gimbal', u'droneandclimb', u'dronepilot', u'phantom2', u'dronefly', u'goprodrone', u'droner', u'drones', u'goprooftheday', u'climbing', u'phantom', u'dronesheroes', u'dronegear', u'zenmuse', u'droneoftheday', u'goprodroneclub', u'dronelife', u'gopro', u'drone', u'dron', u'hero3', u'dronevideo', u'dronestagram', u'livingclimbing', u'climber'];1447605529;video;0;2157894925;53
[u'climbing', u'climb', u'top', u'escalar', u'amazing'];1447605517;image;0;318223493;10
[u'kaziklialivalley', u'climbingturkey', u'climbingturkiye', u'e9clothing', u'thenorthface', u'petzl', u'aladaglarcamping', u'aladaglar', u'climbing', u'e9turkiye'];1447605509;image;0;17770019;67
[u'nature', u'instapic', u'pierre', u'traveling', u'instatravel', u'hashtag', u'climbing', u'vsco', u'landscape', u'stone', u'photographer', u'travel', u'maroc', u'instagramers', u'instagood', u'travels', u'morocco', u'wild', u'white', u'vscocam', u'photooftheday'];1447605490;image;0;1689388908;18
[u'outdoorwomen', u'outdoor', u'hiking', u'\u9cf3\u51f0\u5c71', u'bryoutlife', u'\u843d\u5c71\u8173\u9707\u9707', u'goout', u'climbing'];1447605487;image;0;2233026;16
[u'trad', u'theroaches', u'peaks', u'slotharea', u'therightroute', u'uppertier', u'climbing'];1447605480;image;0;208131897;5
[u'cavallers', u'boulder', u'bouldering', u'valldeboi', u'cronoboulder', u'church', u'climbing', u'climb', u'escalada', u'pirineus', u'romanic', u'history'];1447605464;image;0;545523567;97
[u'living', u'bouldering', u'steer', u'portugal', u'stronglikebull', u'costelobom', u'granite', u'climbing', u'turning30inspain', u'spain'];1447605463;image;0;646352436;23
[u'grindelwald', u'outdoors', u'coucherdesoleil', u'mountaineering', u'kleinsheidegg', u'sunset', u'alpinisme', u'eiger', u'climbing'];1447605458;image;0;186434100;51
[u'mountain', u'pujadeta', u'elmeupetit_pais', u'bergued\xe0', u'pedraforca', u'nature', u'catalunya', u'igersbergued\xe0', u'nofilters', u'catalunyaexperience', u'redhead', u'climbing', u'vistes'];1447605451;image;1;249723503;67
[u'climbing', u'bouldering', u'regionpaca'];1447605445;image;0;1437212817;47
[u'climbing_photos_of_instagram', u'climbing_is_my_passion', u'climbing_pictures_of_instagram', u'instalike', u'greece', u'leonidio', u'climbing', u'instadaily', u'diabetes', u'sportclimbing', u'diabetic', u'instagramers', u'instagood', u'mountainclimbing', u'climbing_is_my_life', u'climb', u'instamood', u'diabeticworldtraveler'];1447605442;image;0;257632680;40
[u'mountain', u'\u51b7', u'climbing'];1447605440;image;0;338467096;29
[u'peanutbutterjellytime', u'climbing', u'thescene', u'nomorechalkleft', u'88milesperhour'];1447605416;image;0;1673963309;57
[u'istapicture', u'panorama', u'midivertosempre', u'sunday', u'istacool', u'tredenticumiana', u'nevalelapena', u'istagram', u'climbing', u'climb', u'bellagiornata', u'colour', u'happy'];1447605392;image;0;476875837;7
[u'exploring', u'camp', u'getoutstayout', u'exploremore', u'hiking', u'thegreatoutdoors', u'walk', u'neverstopexploring', u'adventuremore', u'journey', u'adventure', u'climbing', u'4x4', u'adventurous', u'theendlessadventure', u'physical', u'vsco', u'camping', u'hike', u'campvibes', u'explore', u'mkexplore', u'adventurethatislife', u'outdoors', u'nature', u'climb', u'vscocam', u'ajourneyunknown', u'exercise', u'view'];1447605363;image;1;35267734;47
[u'climbing', u'hiking', u'stepswiftly'];1447605358;image;0;8473308;200
[u'beautiful', u'mountains', u'nature', u'walk', u'autumn', u'polishgirl', u'movember', u'active', u'climbing', u'photograpy', u'bavaria', u'onair', u'travel', u'sky', u'sunday', u'street', u'lovers', u'photooftheday', u'view'];1447605328;image;0;1397309779;40
[u'mountain', u'sister', u'nature', u'memyselfandtime', u'climbing'];1447605320;image;0;15824109;10
[u'bouldering', u'wspinaczka', u'wspin', u'sciankawspinaczkowa', u'climbing', u'wspinanie'];1447605320;image;0;2105104305;41
[u'boulder', u'electronicmusic', u'granadastyle', u'electroniclife', u'climbinggirl', u'climbing_pictures_of_instagram', u'nosotraspodemossiempre', u'amigascolgadas', u'climbing', u'sport', u'bouldering', u'granada', u'georgesantayana', u'andalucia', u'rocs', u'magnesio', u'bouldergirls'];1447605314;image;2;195131501;47
[u'fitfam', u'relax', u'spatime', u'energycharge', u'bodychallenge', u'done', u'active', u'climbing', u'super', u'blondes', u'positive', u'tired', u'strongbody', u'sunday', u'whatelse', u'151115'];1447605313;image;0;12664872;33
[u'boulder', u'mountains', u'rockclimbing', u'rockclimb', u'wilderness', u'nature', u'rock', u'outdoors', u'rockclimber', u'mtns', u'getoutside', u'adventure', u'climbing', u'landscape', u'alpine', u'bouldering', u'camp', u'denver', u'muscle', u'forest', u'fitness', u'climb', u'highalpine', u'climber'];1447605311;image;2;6147126;201
[u'climbing_pictures_of_instagram', u'climbing', u'fiveten', u'bouldering', u'regionpaca'];1447605309;image;0;1437212817;57
[u'climbing', u'climbingwall'];1447605280;image;0;1981366351;4
[u'climbing', u'travelph', u'treking', u'hiking', u'mountains'];1447605232;image;0;2059311797;9
[u'training', u'coaching', u'climbing', u'hardworknottalent', u'buildingathletes', u'number33'];1447605209;image;0;502377467;24
[u'challenges', u'try', u'fun', u'climbing', u'lesson', u'kpyoga', u'kpinspiration'];1447605192;video;0;1793185165;10
[u'instanature', u'art', u'nature', u'photo', u'adventure', u'rain', u'naturelovers', u'traveling', u'instatravel', u'travelingram', u'climbing', u'sport', u'climb', u'extreme', u'blue', u'mytravelgram', u'camping', u'photos', u'photographer', u'travel', u'artist', u'tree', u'travelphotography', u'wonderful_places', u'nature_perfection', u'photoshoot', u'instanaturefriends_', u'photooftheday'];1447605186;image;0;430103459;64
[u'exploring', u'camp', u'getoutstayout', u'exploremore', u'hiking', u'thegreatoutdoors', u'walk', u'neverstopexploring', u'explore', u'journey', u'adventure', u'climbing', u'4x4', u'adventurous', u'theendlessadventure', u'physical', u'vsco', u'camping', u'hike', u'campvibes', u'adventuremore', u'mkexplore', u'adventurethatislife', u'outdoors', u'nature', u'climb', u'vscocam', u'ajourneyunknown', u'exercise', u'view'];1447605161;image;1;26103163;32
[u'mountains', u'igworldclub', u'ig_trentinoaltoadige', u'cloudporn', u'instatraveling', u'worldcaptures', u'climbing', u'skylovers', u'landscape', u'landscape_lovers', u'clouds', u'mountain', u'nofilter', u'natural', u'lovemountain', u'igersitalia', u'travel', u'nature', u'sky', u'ig_naturelover', u'architecture', u'freedom', u'wild', u'ig_masterpiece', u'landscapes', u'picoftheday', u'lonelyplanet'];1447605153;image;0;1563798244;41
[u'climbing', u'bouldering', u'valais', u'drone', u'plex'];1447605128;image;0;2045391012;49
[u'turkey', u'mountain', u'sport', u'cycling', u'salihli', u'tchibo', u'bike', u'team', u'climbing', u'cafe', u'bozdag'];1447605104;image;0;37654199;23
[u'rockclimbing', u'goprohero4', u'win', u'goproeverything', u'rocks', u'gopro', u'goprooftheday', u'climbing', u'goprohero', u'goprouniverse'];1447605055;video;0;19108128;28
[u'mountains', u'piggie', u'hiking', u'keskell\xe4eimit\xe4\xe4n', u'kivej\xe4', u'reissupirkko', u'rock', u'climbing', u'lasendadecamille'];1447605046;image;0;1094487109;34
[u'climbing_pictures_of_instagram', u'climbing', u'bouldering', u'glasgowclimbingacademy'];1447605031;image;1;784913780;29
[u'scary', u'rockclimbing', u'rescue', u'trad', u'tablemountain', u'tradclimbing', u'climbing', u'mountainrescue', u'soclose'];1447605015;image;1;1961216713;24
[u'countryside', u'climbing', u'mountains'];1447605005;image;0;273059057;10
[u'\ub354\ud558\ud2b8\ud074\ub77c\uc774\ubc0d', u'10a', u'\uc18d\uc0b4\ubc14\uc704', u'\uc6b4\ub3d9\ud558\ub294\uc5ec\uc790', u'\uc120\uc6b4\uc0b0', u'e9', u'\ud074\ub77c\uc774\ubc0d', u'climbing'];1447604996;image;0;654943272;63
[u'geology', u'monta\xf1ismo', u'huesca', u'rockformation', u'climbing', u'spain', u'hoyadehuesca', u'murillodegallego', u'espa\xf1a', u'glacier', u'escapadas', u'riglos', u'mallosderiglos', u'pyrenees', u'rock', u'glacial', u'aragon'];1447604989;image;0;1671615228;37
